YEAR,COMMUNITY.EXPECTATION,COMMUNITY.LEADERS,COUNTRY,DATAVIS.EDU,DATAVIS.EDU.METHOD,DATAVIS.TIME,EDU.BACKGROUND,EDU.MAJOR,EXPERIENCE.DATAVIS.YEARS,FREELANCE.OR.CONSULTANT,GENDER,JOB.DATASCI.HOURS,JOB.DATAVIS.AUDIENCE,JOB.DATAVIS.AUDIENCEDATAVISCONSUMPTION,JOB.DATAVIS.AUDIENCEDATAVISUSE,JOB.DATAVIS.AUDIENCEKNOWLEGE,JOB.DATAVIS.AUDIENCERELATIONSHIP,JOB.DATAVIS.CHARTSUSED,JOB.DATAVIS.EXPECTATIONS,JOB.DATAVIS.FATIGUE,JOB.DATAVIS.FOCUS,JOB.DATAVIS.GOALS,JOB.DATAVIS.HOURS,JOB.DATAVIS.INTENT,JOB.DATAVIS.LACKSKILLS,JOB.DATAVIS.LEADERSHIP.UNDERSTANDING,JOB.DATAVIS.NEWTOOLS,JOB.DATAVIS.ORGANIZATION,JOB.DATAVIS.PRESENTATION,JOB.DATAVIS.REACH,JOB.DATAVIS.RESOURCES,JOB.DATAVIS.TOOLCHOICE,JOB.DATAVIS.TOOLS,JOB.DATAVIS.USE,JOB.DESCRIPTION,JOB.DESIGN.HOURS,JOB.ENGINEERING.HOURS,JOB.IMPROVEMENT,JOB.PAY,JOB.PORTFOLIO.HOURS,JOB.PREPWORK.HOURS,JOB.SECTOR,LGBTQ,SPOKEN.LANGUAGE,REGION,TOTAL.HOURS,JOB.DESIGN.HOURS.PERC,JOB.DATASCI.HOURS.PERC,JOB.DATAVIS.HOURS.PERC,JOB.PREPWORK.HOURS.PERC,JOB.PORTFOLIO.HOURS.PERC,JOB.ENGINEERING.HOURS.PERC
2019,How to structure data visualization in organization,NA,UNITED STATES,Mostly Self-Taught,"Collaboration with more skilled practitioners, Working through a project, Mentoring/Teaching others",Much more,MASTERS,SOCIAL SCIENCES,3,No,WOMAN,8,"Analysts, Executives",Not tracked / Unknown,"ANALYSIS, EDUCATION",EXPERT,SUBORDINATE,"Line Chart, Bar Chart, Pie Chart, Scatterplot",LESS,5,DATA VISUALIZATION IS THE FOCUS OF MY JOB,"Analysis, Machine Learning, Communication, Storytelling",8,HIRED TO DO DATA VISUALIZATION,4,4,2,EMBEDDED IN ANOTHER GROUP,"Dashboard, Presentations",Data Science/Analytics,2,I'M ABLE TO CHOOSE MY OWN TOOLS.,"D3, Illustrator","Business Intelligence Tools (like Tableau), Interactive Notebooks, Completely custom (matplotlib, ggplot2, Processing, D3, custom code), Hand-crafted in a graphics editor (Illustrator)",DESIGNER,12,0,Having a colleague,$160k - $180k,0,2,PRIVATE SECTOR,No,ENGLISH,US / CANADA,30,0,26.666666666666668,26.666666666666668,6.666666666666667,0,0
2019,NA,NA,NA,Mostly From School (or other formal courses),"Workshops, Collaboration with more skilled practitioners, Working through a project, Mentoring/Teaching others",More,MASTERS,COMPUTER SCIENCE,NA,No,WOMAN,NA,NA,Monthly,"ANALYSIS, SUMMARIZATION",MODERATE,COLLABORATIVE,NA,ABOUT AS MUCH AS I EXPECTED FOR THIS ROLE,3,"DATA VISUALIZATION IS ONE OF SEVERAL OTHER THINGS I DO IN MY JOB, BUT NOT A PRIMARY OR SECONDARY PART OF MY ROLE","Analysis, Machine Learning, Communication, Storytelling",NA,DATA VISUALIZATION IS ONLY PART OF MY JOB,2,7,3,EMBEDDED IN ANOTHER GROUP,"Dashboard, Scrollytelling, Presentations","Marketing, Data Science/Analytics",5,I'M ABLE TO CHOOSE MY OWN TOOLS.,"D3, Plotly, Python, Tableau","Business Intelligence Tools (like Tableau), General purpose charting libraries (plotly, highcharts), Completely custom (matplotlib, ggplot2, Processing, D3, custom code)",SCIENTIST,NA,NA,NA,$60k - $80k,NA,NA,PRIVATE SECTOR,No,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Tableau,NA,THAILAND,Mostly Self-Taught,"Workshops, Examples, Video Tutorials, Collaboration with more skilled practitioners, Working through a project, Mentoring/Teaching others",Same,MASTERS,BUSINESS & FINANCE,2,No,WOMAN,20,"General Public, Analysts, Executives",Daily,ANALYSIS,"INTRO, MODERATE, EXPERT",SUBORDINATE,"Line Chart, Bar Chart, Pie Chart, Scatterplot, Hexbin/Heatmap, Treemap, Flow Diagram (Sankey, DAGRE, Flow Chart)",MORE,4,"DATA VISUALIZATION IS AN IMPORTANT SECONDARY PART OF MY JOB, BUT NOT THE FOCUS","Analysis, Machine Learning, Exploration, Storytelling",20,DATA VISUALIZATION IS ONLY PART OF MY JOB,1,7,5,BOTH,Dashboard,Data Science/Analytics,5,WE HAVE A SET LIST OF TOOLS WE'RE EXPECTED TO USE FOR DATA VISUALIZATION AND THIS CAUSES NO ISSUE,"Excel, Gephi, Mapbox, Python, Tableau, Matplotlib","Business Intelligence Tools (like Tableau), Completely custom (matplotlib, ggplot2, Processing, D3, custom code)",ANALYST,1,20,Reduce the complexity of the data flow and data prep.,$20k - $40k,5,30,PRIVATE SECTOR,No,NA,ASIA,96,20.83,20.833333333333332,20.833333333333332,31.25,5.208333333333333,20.833333333333332
2019,NA,NA,GERMANY,Mostly Self-Taught,"Books, Examples, Working through a project, Mentoring/Teaching others",More,PHD,NATURAL SCIENCES,7,No,WOMAN,10,"Analysts, Scientists, Product Managers, Executives",Monthly,"SUMMARIZATION, RESEARCH","INTRO, MODERATE",COLLABORATIVE,"Line Chart, Bar Chart, Scatterplot, Treemap, Flow Diagram (Sankey, DAGRE, Flow Chart)",MORE,3,"DATA VISUALIZATION IS AN IMPORTANT SECONDARY PART OF MY JOB, BUT NOT THE FOCUS","Analysis, Machine Learning, Summary/Overview, Communication, Marketing, Exploration, Storytelling",10,DATA VISUALIZATION IS ONLY PART OF MY JOB,2,2,3,THERE ARE NO SPECIALISTS IN DATA VISUALIZATION IN MY ORGANIZATION,"Dashboard, Interactive Notebook, Documents, Presentations","Marketing, Research, Data Science/Analytics",1,WE HAVE A SET LIST OF TOOLS WE'RE EXPECTED TO USE FOR DATA VISUALIZATION AND IT CAUSES SOME ISSUES,"ggplot2, Illustrator, Plotly, Power BI, R, Pen & Paper","Business Intelligence Tools (like Tableau), Interactive Notebooks, Completely custom (matplotlib, ggplot2, Processing, D3, custom code)",SCIENTIST,2,2,NA,$80k - $100k,NA,4,PUBLIC SECTOR,Yes,"GERMAN, ENGLISH, SPANISH",EUROPE,NA,NA,NA,NA,NA,NA,NA
2019,Address cultural aspects/ bias of understanding visualizations. Being more openly inclusive to minority groups.,OpenvisConf,NETHERLANDS,Mostly Self-Taught,"Workshops, Examples, Collaboration with more skilled practitioners, Working through a project, Mentoring/Teaching others",Much more,PHD,NATURAL SCIENCES,2,No,WOMAN,1,"General Public, Analysts, Scientists, Product Managers, Project Managers",Not tracked / Unknown,"ANALYSIS, SUMMARIZATION","INTRO, MODERATE",SUBORDINATE,"Line Chart, Bar Chart, Pie Chart, Scatterplot, Choropleth Map, Flow Diagram (Sankey, DAGRE, Flow Chart)",ABOUT AS MUCH AS I EXPECTED FOR THIS ROLE,4,"DATA VISUALIZATION IS ONE OF SEVERAL OTHER THINGS I DO IN MY JOB, BUT NOT A PRIMARY OR SECONDARY PART OF MY ROLE","Analysis, Machine Learning, Summary/Overview, Communication, Marketing, Exploration",1,DATA VISUALIZATION IS ONLY PART OF MY JOB,4,4,4,SEPARATE DATA VISUALIZATION GROUP,"Dashboard, Presentations","Marketing, Data Science/Analytics",2,WE HAVE A SET LIST OF TOOLS WE'RE EXPECTED TO USE FOR DATA VISUALIZATION AND IT CAUSES SOME ISSUES,"ggplot2, Power BI, Python, R, Matplotlib","Business Intelligence Tools (like Tableau), Interactive Notebooks, Completely custom (matplotlib, ggplot2, Processing, D3, custom code)",ANALYST,0,3,If colleagues would understand that it takes time to make a good data vis.,$20k - $40k,0,20,PRIVATE SECTOR,"No, but I identify as an Ally","ENGLISH, GERMAN, DUTCH",EUROPE,25,12,4,4,80,0,12
2019,NA,"Nadieh Bremer, Amanda Kox, Moritz Stefaner, Enrico Bertini, Giorgia Lupi",JAPAN,Mostly Self-Taught,"Books, Examples, Video Tutorials",Much more,PHD,NATURAL SCIENCES,3,No,WOMAN,4,"Engineers, Executives, Designers",Monthly,ANALYSIS,MODERATE,NA,"Line Chart, Bar Chart, Scatterplot, Hexbin/Heatmap",ABOUT AS MUCH AS I EXPECTED FOR THIS ROLE,5,"DATA VISUALIZATION IS ONE OF SEVERAL OTHER THINGS I DO IN MY JOB, BUT NOT A PRIMARY OR SECONDARY PART OF MY ROLE","Analysis, Machine Learning, Communication, Exploration",4,DATA VISUALIZATION IS ONLY PART OF MY JOB,2,5,4,THERE ARE NO SPECIALISTS IN DATA VISUALIZATION IN MY ORGANIZATION,"Static Web Page, Documents, Presentations",Data Science/Analytics,4,I'M ABLE TO CHOOSE MY OWN TOOLS.,Python,"Interactive Notebooks, Completely custom (matplotlib, ggplot2, Processing, D3, custom code)",SCIENTIST,0,1,NA,$100k - $120k,0,20,PRIVATE SECTOR,"No, but I identify as an Ally",ENGLISH,ASIA,29,3.45,13.793103448275861,13.793103448275861,68.96551724137932,0,3.4482758620689653
2019,I find the Tableau community support is excellent and I couldn't wish Anything more,NA,ITALY,Mostly Self-Taught,"Books, Workshops, Examples, Video Tutorials, Collaboration with more skilled practitioners, Working through a project",More,PHD,NA,6,No,WOMAN,10,"General Public, Analysts, Project Managers, Executives, officers",Weekly,"ANALYSIS, SUMMARIZATION, PR/BRANDING, HR MANAGEMENT AND WORKFORCE PLANNING","INTRO, MODERATE",CONSULTATIVE,"Line Chart, Bar Chart, Scatterplot, Treemap, Network Diagram, Choropleth Map, Flow Diagram (Sankey, DAGRE, Flow Chart), jump plot",ABOUT AS MUCH AS I EXPECTED FOR THIS ROLE,1,DATA VISUALIZATION IS THE FOCUS OF MY JOB,"Analysis, Summary/Overview, Exploration",10,HIRED TO DO DATA VISUALIZATION,1,5,5,BOTH,"Embedded in a tool, Dashboard, Interactive Notebook, Presentations","IT, Data Science/Analytics",4,WE HAVE A SET LIST OF TOOLS WE'RE EXPECTED TO USE FOR DATA VISUALIZATION AND THIS CAUSES NO ISSUE,"ArcGIS, Excel, Tableau, Pen & Paper","Business Intelligence Tools (like Tableau), Completely custom (matplotlib, ggplot2, Processing, D3, custom code), Hand-crafted in a graphics editor (Illustrator)",DESIGNER,10,NA,Changing my coordinator (Hahaha) and having the opportunity to conduct user testing and demo sessions. I find critical the opportunity to show/explain how to read and interact with the tools I develop. This would be critical to collect users' feedback as well.,$60k - $80k,NA,20,NOT-FOR-PROFIT,No,NA,EUROPE,NA,NA,NA,NA,NA,NA,NA
2019,Storytelling techniques,NA,UNITED STATES,Mostly Self-Taught,"Books, Workshops, Examples, Video Tutorials, Collaboration with more skilled practitioners",Much more,BACHELORS,COMPUTER SCIENCE,6,No,WOMAN,10,"Analysts, Product Managers, Project Managers, Executives",Daily,"ANALYSIS, SUMMARIZATION",MODERATE,COLLABORATIVE,"Line Chart, Bar Chart, Scatterplot, Hexbin/Heatmap, Histogram, XMR",ABOUT AS MUCH AS I EXPECTED FOR THIS ROLE,3,"DATA VISUALIZATION IS AN IMPORTANT SECONDARY PART OF MY JOB, BUT NOT THE FOCUS","Analysis, Summary/Overview, Storytelling",10,DATA VISUALIZATION IS ONLY PART OF MY JOB,3,5,3,THERE ARE NO SPECIALISTS IN DATA VISUALIZATION IN MY ORGANIZATION,"Dashboard, Documents, Presentations, Email","Marketing, IT, Data Science/Analytics",5,I'M ABLE TO CHOOSE MY OWN TOOLS.,"Excel, R, Tableau","Business Intelligence Tools (like Tableau), Interactive Notebooks, Completely custom (matplotlib, ggplot2, Processing, D3, custom code)",ANALYST,2,10,Understanding some more stats,$80k - $100k,0,5,PRIVATE SECTOR,No,ENGLISH,US / CANADA,37,27.03,27.027027027027028,27.027027027027028,13.513513513513514,0,27.027027027027028
2019,Making 508-compliant data visuals,"Stephen Few, Ben Jones, Ryan Sleeper, Stephanie Evergreen",UNITED STATES,Equal Parts School and Self-Taught,"Books, Examples, Video Tutorials, Working through a project",Much more,MASTERS,SOCIAL SCIENCES,2,No,WOMAN,8,"Project Managers, Consultants/trainers who work with state agencies",Monthly,SUMMARIZATION,MODERATE,CONSULTATIVE,"Line Chart, Bar Chart, Hexbin/Heatmap, Choropleth Map",ABOUT AS MUCH AS I EXPECTED FOR THIS ROLE,2,DATA VISUALIZATION IS THE FOCUS OF MY JOB,"Summary/Overview, Communication",8,DATA VISUALIZATION IS ONLY PART OF MY JOB,3,5,5,EMBEDDED IN ANOTHER GROUP,"Dashboard, Documents, Presentations",Data Science/Analytics,2,WE HAVE A SET LIST OF TOOLS WE'RE EXPECTED TO USE FOR DATA VISUALIZATION AND IT CAUSES SOME ISSUES,Tableau,Business Intelligence Tools (like Tableau),ANALYST,NA,NA,NA,$80k - $100k,NA,24,CONSULTING,No,ENGLISH,US / CANADA,NA,NA,NA,NA,NA,NA,NA
2019,NA,NA,UNITED STATES,Mostly Self-Taught,"Books, Workshops, Examples, Video Tutorials, Working through a project",More,OTHER,NA,7,No,WOMAN,30,"General Public, Analysts, Scientists, Medical Professionals, Product Managers, Project Managers, Executives",Daily,"JOURNALISM, ANALYSIS, SUMMARIZATION, EDUCATION, RESEARCH, PR/BRANDING","INTRO, MODERATE, EXPERT",CONSULTATIVE,"Line Chart, Bar Chart, Pie Chart, Scatterplot, Hexbin/Heatmap, Infographics, Pictorial Visualization, Treemap, Dendrogram, Network Diagram, Choropleth Map, Flow Diagram (Sankey, DAGRE, Flow Chart)",ABOUT AS MUCH AS I EXPECTED FOR THIS ROLE,4,"DATA VISUALIZATION IS AN IMPORTANT SECONDARY PART OF MY JOB, BUT NOT THE FOCUS","Analysis, Machine Learning, Summary/Overview, Communication, Marketing, Exploration, Storytelling, Education",30,DATA VISUALIZATION IS ONLY PART OF MY JOB,4,7,5,SEPARATE DATA VISUALIZATION GROUP,"Embedded in a tool, Dashboard, Scrollytelling, Interactive Notebook, Presentations, Email, Newspaper or other physical handout","Design, Data Science/Analytics",5,I'M ABLE TO CHOOSE MY OWN TOOLS.,"D3, Excel, ggplot2, Highcharts, Illustrator, Mapbox, Plotly, Python, QGIS, R","Business Intelligence Tools (like Tableau), Interactive Notebooks, General purpose charting libraries (plotly, highcharts), Completely custom (matplotlib, ggplot2, Processing, D3, custom code), Hand-crafted in a graphics editor (Illustrator)",ANALYST,10,NA,Workload reduction,$60k - $80k,0,10,PRIVATE SECTOR,Yes,NA,US / CANADA,NA,NA,NA,NA,NA,NA,NA
2019,Job progression from analyst/viz designer to management,"Steve Wexler, Jeff Schaffer, Cole Knaflic",UNITED STATES,Mostly Self-Taught,"Books, Workshops, Examples, Video Tutorials, Collaboration with more skilled practitioners, Working through a project, Mentoring/Teaching others",More,BACHELORS,BUSINESS & FINANCE,1.5,No,WOMAN,20,"General Public, Analysts, Product Managers, Project Managers, Executives",Monthly,"ANALYSIS, SUMMARIZATION, RESEARCH","INTRO, MODERATE",CONSULTATIVE,"Line Chart, Bar Chart, Scatterplot",ABOUT AS MUCH AS I EXPECTED FOR THIS ROLE,5,DATA VISUALIZATION IS THE FOCUS OF MY JOB,"Analysis, Machine Learning, Summary/Overview, Communication, Marketing, Exploration, Storytelling, Education",20,HIRED TO DO DATA VISUALIZATION,5,5,5,EMBEDDED IN ANOTHER GROUP,"Dashboard, Scrollytelling, Documents, Presentations, Email","Marketing, IT, Data Science/Analytics",5,WE HAVE A SET LIST OF TOOLS WE'RE EXPECTED TO USE FOR DATA VISUALIZATION AND IT CAUSES SOME ISSUES,"Excel, Power BI, Python, Tableau",Business Intelligence Tools (like Tableau),ANALYST,10,2,Easy sharing access,$60k - $80k,0,10,PRIVATE SECTOR,No,ENGLISH,US / CANADA,62,3.23,32.25806451612903,32.25806451612903,16.129032258064516,0,3.225806451612903
2019,NA,NA,UNITED KINGDOM,Mostly Self-Taught,"Workshops, Examples, Collaboration with more skilled practitioners, Working through a project, Mentoring/Teaching others",Much more,ASSOCIATE,NA,1.5,No,WOMAN,1,"General Public, MSPs and committees",Daily,"JOURNALISM, ANALYSIS, RESEARCH",INTRO,CONSULTATIVE,"Line Chart, Bar Chart, Scatterplot, Hexbin/Heatmap, Infographics, Pictorial Visualization, Treemap, Dendrogram, Network Diagram, Choropleth Map, Raster Map, Flow Diagram (Sankey, DAGRE, Flow Chart), Swarm Chart",ABOUT AS MUCH AS I EXPECTED FOR THIS ROLE,4,DATA VISUALIZATION IS THE FOCUS OF MY JOB,"Analysis, Summary/Overview, Communication, Marketing, Storytelling",1,DATA VISUALIZATION IS ONLY PART OF MY JOB,3,5,4,BOTH,"Dashboard, Scrollytelling, Static Web Page, Documents, Presentations, Newspaper or other physical handout","Design, Engineering, Marketing, Research, IT, Data Science/Analytics",3,WE HAVE A SET LIST OF TOOLS WE'RE EXPECTED TO USE FOR DATA VISUALIZATION AND IT CAUSES SOME ISSUES,"Excel, Illustrator, Power BI, R, Canvas","Business Intelligence Tools (like Tableau), General purpose charting libraries (plotly, highcharts), Hand-crafted in a graphics editor (Illustrator)",ANALYST,25,2,Access to more free tools,$20k - $40k,0,12,PUBLIC SECTOR,"No, but I identify as an Ally",NA,EUROPE,41,4.88,2.4390243902439024,2.4390243902439024,29.26829268292683,0,4.878048780487805
2019,Stakeholder management,Giorgia Lupi,AUSTRALIA,Mostly Self-Taught,"Books, Workshops, Examples, Collaboration with more skilled practitioners, Working through a project",Much more,MASTERS,THE ARTS,5,No,WOMAN,8,"Product Managers, Executives",Weekly,"ANALYSIS, SUMMARIZATION, STRATEGY AND PLANNING / WORKFORCE PLANNING / STAKEHOLDER MANAGEMENT / RISK MANAGEMENT",MODERATE,CONSULTATIVE,"Line Chart, Bar Chart, Pie Chart, Scatterplot, Hexbin/Heatmap, Treemap, Network Diagram, Choropleth Map, Flow Diagram (Sankey, DAGRE, Flow Chart)",LESS,5,"DATA VISUALIZATION IS ONE OF SEVERAL OTHER THINGS I DO IN MY JOB, BUT NOT A PRIMARY OR SECONDARY PART OF MY ROLE","Analysis, Summary/Overview, Communication, Exploration, Storytelling",8,HIRED TO DO DATA VISUALIZATION,3,5,4,EMBEDDED IN ANOTHER GROUP,"Embedded in a tool, Dashboard, Documents, Presentations","Design, IT, Data Science/Analytics",2,WE HAVE A SET LIST OF TOOLS WE'RE EXPECTED TO USE FOR DATA VISUALIZATION AND IT CAUSES SOME ISSUES,"D3, Excel, ggplot2, Gephi, Illustrator, QGIS, Tableau, Pen & Paper","Business Intelligence Tools (like Tableau), Completely custom (matplotlib, ggplot2, Processing, D3, custom code), Hand-crafted in a graphics editor (Illustrator), Hand-crafted with pen & paper or other physical means","LEADERSHIP (MANAGER, DIRECTOR, VP, ETC)",15,0,Increasing the data literacy in the management team,$140k - $160k,0,4,PRIVATE SECTOR,No,ENGLISH,OCEANIA,35,0,22.857142857142858,22.857142857142858,11.428571428571429,0,0
2019,More open source tools :),"Hadley Wickham, Mike Bostock",AUSTRALIA,Equal Parts School and Self-Taught,"Examples, Collaboration with more skilled practitioners, Working through a project, Mentoring/Teaching others",Same,BACHELORS,MATH & STATISTICS,3,No,WOMAN,10,"General Public, Analysts, Scientists",Weekly,"ANALYSIS, SUMMARIZATION, RESEARCH",MODERATE,COLLABORATIVE,"Line Chart, Bar Chart, Scatterplot, Hexbin/Heatmap, Infographics, Network Diagram, Choropleth Map, Flow Diagram (Sankey, DAGRE, Flow Chart), Force-Directed Graph",ABOUT AS MUCH AS I EXPECTED FOR THIS ROLE,4,DATA VISUALIZATION IS THE FOCUS OF MY JOB,"Analysis, Summary/Overview, Communication, Storytelling, Education",10,HIRED TO DO DATA VISUALIZATION,4,7,5,EMBEDDED IN ANOTHER GROUP,"Embedded in a tool, Scrollytelling, Static Web Page, Documents, Presentations","Research, Leadership, Data Science/Analytics",4,I'M ABLE TO CHOOSE MY OWN TOOLS.,"D3, ggplot2, R","Interactive Notebooks, Completely custom (matplotlib, ggplot2, Processing, D3, custom code), Hand-crafted with pen & paper or other physical means",ANALYST,3,15,Moving from a more collaborative role to a consulting one. I'd like my colleagues to see me as the data viz expert and not merely someone who makes graphs but knows less than them about data.,$60k - $80k,0,5,NOT-FOR-PROFIT,Yes,ENGLISH,OCEANIA,43,34.88,23.25581395348837,23.25581395348837,11.627906976744185,0,34.883720930232556
2019,"Instructions about: How to test whether a given chart is understandable for different audiences, principles of correct design (fonts, item positions, etc)",NA,GERMANY,Mostly Self-Taught,"Books, Examples, Video Tutorials",Much more,PHD,NATURAL SCIENCES,1,No,WOMAN,20,"Project Managers, Executives",Not tracked / Unknown,"ANALYSIS, RESEARCH",MODERATE,CONSULTATIVE,"Line Chart, Bar Chart, Scatterplot, Hexbin/Heatmap, Treemap, bubble chart",LESS,5,DATA VISUALIZATION IS THE FOCUS OF MY JOB,"Summary/Overview, Communication, new metrics in portfolio/company analysis",20,HIRED TO DO DATA VISUALIZATION,5,5,4,THERE ARE NO SPECIALISTS IN DATA VISUALIZATION IN MY ORGANIZATION,"Embedded in a tool, Presentations, portfolio/company reports",Data Science/Analytics,4,WE HAVE A SET LIST OF TOOLS WE'RE EXPECTED TO USE FOR DATA VISUALIZATION AND THIS CAUSES MAJOR ISSUES,"Excel, ggplot2, R, Tableau, Pen & Paper","Completely custom (matplotlib, ggplot2, Processing, D3, custom code)",ANALYST,5,0,implementing a style guide for the organization,$20k - $40k,0,10,NOT-FOR-PROFIT,No,"GERMAN, ENGLISH, POLISH",EUROPE,55,0,36.36363636363637,36.36363636363637,18.181818181818183,0,0
2019,NA,NA,UNITED STATES,Mostly Self-Taught,"Examples, Collaboration with more skilled practitioners, Working through a project, Mentoring/Teaching others",More,BACHELORS,MEDICINE & HEALTH SCIENCES,3,No,WOMAN,10,Medical Professionals,Weekly,"ANALYSIS, EDUCATION, RESEARCH","INTRO, MODERATE",COLLABORATIVE,"Line Chart, Bar Chart, Scatterplot, Hexbin/Heatmap, Treemap",ABOUT AS MUCH AS I EXPECTED FOR THIS ROLE,3,DATA VISUALIZATION IS THE FOCUS OF MY JOB,"Analysis, Exploration",10,HIRED TO DO DATA VISUALIZATION,4,7,2,BOTH,"Embedded in a tool, Dashboard, Presentations, Email","Research, Data Science/Analytics",5,WE HAVE A SET LIST OF TOOLS WE'RE EXPECTED TO USE FOR DATA VISUALIZATION AND THIS CAUSES NO ISSUE,Tableau,Business Intelligence Tools (like Tableau),ANALYST,5,0,NA,$40k - $60k,0,20,PUBLIC SECTOR,"No, but I identify as an Ally",NA,US / CANADA,45,0,22.22222222222222,22.22222222222222,44.44444444444444,0,0
2019,More workshops and hands-on trainings in my area,"Alberto Cairo, Cole Knaflic, Edward Tufte, Nathan Yau",UNITED STATES,Mostly Self-Taught,"Books, Workshops, Collaboration with more skilled practitioners, Working through a project, Mentoring/Teaching others",Much more,MASTERS,DESIGN,7,No,WOMAN,20,General Public,Not tracked / Unknown,SUMMARIZATION,"INTRO, MODERATE",CONSULTATIVE,"Line Chart, Infographics, Raster Map, geoJSON and SVG map",LESS,5,DATA VISUALIZATION IS THE FOCUS OF MY JOB,"Analysis, Summary/Overview, Communication, Storytelling",20,HIRED TO DO DATA VISUALIZATION,4,4,3,BOTH,"Embedded in a tool, Dashboard, Static Web Page","Research, Data Science/Analytics",3,I'M ABLE TO CHOOSE MY OWN TOOLS.,"D3, Excel, Illustrator, Leaflet, Mapbox","General purpose charting libraries (plotly, highcharts), Completely custom (matplotlib, ggplot2, Processing, D3, custom code), Hand-crafted in a graphics editor (Illustrator)",DEVELOPER,8,8,"More time to become an expert, less trial-and-error",$100k - $120k,0,10,PUBLIC SECTOR,"No, but I identify as an Ally",SPANISH,US / CANADA,66,12.12,30.303030303030305,30.303030303030305,15.151515151515152,0,12.121212121212121
